Year,Country,COUNTRY,VARIABLE,Variable,YEAR,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
2008,Slovenia,SVN,T-PASS-RD-TOT,Road passenger transport,2008.0,PKM,Passenger-kilometres,6.0,Millions,,,28024.0,,
2008,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2008.0,PKM,Passenger-kilometres,6.0,Millions,,,70940.0,,
2008,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2008.0,PKM,Passenger-kilometres,6.0,Millions,,,905907.0,,
2008,United States,USA,T-PASS-RD-TOT,Road passenger transport,2008.0,PKM,Passenger-kilometres,6.0,Millions,,,5654260.0,B,Break
2008,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2008.0,PKM,Passenger-kilometres,6.0,Millions,,,67791.0,,
2008,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2008.0,PKM,Passenger-kilometres,6.0,Millions,,,62103.0,,
2009,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,310787.0,,
2009,Croatia,,,,,,,,,,,,,
2009,Netherlands,,,,,,,,,,,,,
2009,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,5647.0,E,Estimated value
2009,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,90239.259008148,,
2009,France,FRA,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,757177.0,,
2009,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,226661.0,E,Estimated value
2009,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,821618.0,,
2009,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,706186.1861,,
2009,New Zealand,NZL,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,48028.54,,
2009,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,31715.0,,
2009,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,118660.0,,
2009,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,38437.0,,
2009,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,81784.0,E,Estimated value
2009,Portugal,,,,,,,,,,,,,
2009,India,IND,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,7192000.0,,
2009,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,212464.0,,
2009,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,131060.0,,
2009,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,70477.0,,
2009,Canada,,,,,,,,,,,,,
2009,Slovenia,SVN,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,28971.0,,
2009,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,71870.0,,
2009,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,898720.0,,
2009,United States,USA,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,5984972.0,,
2009,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,67236.0,,
2009,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2009.0,PKM,Passenger-kilometres,6.0,Millions,,,62744.0,,
2010,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,378863.0,,
2010,Croatia,,,,,,,,,,,,,
2010,Netherlands,,,,,,,,,,,,,
2010,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,5596.0,E,Estimated value
2010,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,92419.387321189,,
2010,France,FRA,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,763941.0,,
2010,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,230461.0,E,Estimated value
2010,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,800609.0,,
2010,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,695783.8464,,
2010,New Zealand,NZL,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,46994.78,,
2010,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,32021.0,,
2010,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,117935.0,,
2010,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,34917.0,,
2010,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,74386.0,B; E,Break; Estimated value
2010,Portugal,,,,,,,,,,,,,
2010,India,IND,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,8409000.0,,
2010,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,226913.0,,
2010,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,126773.0,,
2010,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,68845.0,,
2010,Canada,,,,,,,,,,,,,
2010,Slovenia,SVN,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,28819.0,,
2010,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,72285.0,,
2010,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,876951.0,,
2010,United States,USA,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,5989833.0,,
2010,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,66612.0,,
2010,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2010.0,PKM,Passenger-kilometres,6.0,Millions,,,62718.0,B,Break
2011,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,363318.0,,
2011,Croatia,HRV,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,28387.0,,
2011,Netherlands,,,,,,,,,,,,,
2011,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,5392.0,E,Estimated value
2011,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,93400.149412342,,
2011,France,FRA,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,764529.0,,
2011,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,229229.0,B; E,Break; Estimated value
2011,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,767772.0,,
2011,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,696289.4127,,
2011,New Zealand,NZL,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,47782.34,,
2011,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,32225.0,,
2011,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,119294.0,,
2011,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,32308.0,,
2011,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,74757.0,E,Estimated value
2011,Portugal,,,,,,,,,,,,,
2011,India,IND,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,9478000.0,,
2011,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,242265.0,,
2011,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,127640.0,,
2011,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,68510.0,,
2011,Canada,,,,,,,,,,,,,
2011,Slovenia,,,,,,,,,,,,,
2011,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,73030.0,,
2011,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,867573.0,,
2011,United States,USA,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,6046500.0,,
2011,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,66612.0,,
2011,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2011.0,PKM,Passenger-kilometres,6.0,Millions,,,63701.0,E,Estimated value
2012,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,355200.0,,
2012,Croatia,HRV,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,29396.0,,
2012,Netherlands,,,,,,,,,,,,,
2012,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,5454.0,E,Estimated value
2012,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,94987.570779686,,
2012,France,FRA,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,821372.0,B,Break
2012,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,228743.0,E,Estimated value
2012,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,680180.0,,
2012,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,703196.6883,,
2012,New Zealand,NZL,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,47903.12,,
2012,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,32235.0,E,Estimated value
2012,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,118479.0,,
2012,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,36578.0,,
2012,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,73275.0,E,Estimated value
2012,Portugal,,,,,,,,,,,,,
2012,India,IND,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,10393000.0,,
2012,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,258874.0,,
2012,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,128046.0,,
2012,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,68661.0,,
2012,Canada,,,,,,,,,,,,,
2012,Slovenia,,,,,,,,,,,,,
2012,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,72810.0,,
2012,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,892157.0,,
2012,United States,USA,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,6121616.0,,
2012,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,67039.0,,
2012,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2012.0,PKM,Passenger-kilometres,6.0,Millions,,,64482.0,E,Estimated value
2013,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,359928.0,,
2013,Croatia,HRV,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,29652.0,,
2013,Netherlands,,,,,,,,,,,,,
2013,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,5611.0,E,Estimated value
2013,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,96362.440481672,,
2013,France,FRA,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,827658.0,,
2013,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,231117.0,E,Estimated value
2013,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,722138.0,,
2013,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,699484.0759,,
2013,New Zealand,NZL,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,48988.48,,
2013,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,32321.0,E,Estimated value
2013,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,118568.0,,
2013,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,35846.0,,
2013,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,73676.0,E,Estimated value
2013,Portugal,,,,,,,,,,,,,
2013,India,IND,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,11756000.0,,
2013,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,268178.0,,
2013,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,121530.0,,
2013,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,68788.0,,
2013,Canada,,,,,,,,,,,,,
2013,Slovenia,,,,,,,,,,,,,
2013,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,72655.0,,
2013,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,889795.0,,
2013,United States,USA,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,6162599.0,,
2013,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,67551.0,,
2013,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2013.0,PKM,Passenger-kilometres,6.0,Millions,,,65224.0,E,Estimated value
2014,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,368516.0,,
2014,Croatia,HRV,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,29705.0,,
2014,Netherlands,,,,,,,,,,,,,
2014,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,5899.0,E,Estimated value
2014,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,97720.369848966,,
2014,France,FRA,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,839737.0,,
2014,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,236190.0,E,Estimated value
2014,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,745726.0,,
2014,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,716223.8557,,
2014,New Zealand,,,,,,,,,,,,,
2014,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,32532.0,E,Estimated value
2014,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,120664.0,,
2014,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,27038.0,,
2014,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,76270.0,E,Estimated value
2014,Portugal,,,,,,,,,,,,,
2014,India,IND,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,13403000.0,,
2014,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,276073.0,,
2014,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,123980.0,,
2014,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,70162.677,E,Estimated value
2014,Canada,,,,,,,,,,,,,
2014,Slovenia,,,,,,,,,,,,,
2014,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,73060.0,,
2014,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,876322.0,,
2014,United States,USA,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,6181776.0,,
2014,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,67026.550518915,,
2014,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2014.0,PKM,Passenger-kilometres,6.0,Millions,,,67273.0,E,Estimated value
2015,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,378044.0,,
2015,Croatia,HRV,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,29770.0,,
2015,Netherlands,,,,,,,,,,,,,
2015,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,6296.0,E,Estimated value
2015,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,99158.08360765,,
2015,France,FRA,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,851217.0,,
2015,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,238150.0,E,Estimated value
2015,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,778858.0,,
2015,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,721385.3778,,
2015,New Zealand,,,,,,,,,,,,,
2015,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,32799.0,E,Estimated value
2015,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,122392.0,,
2015,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,27322.0,,
2015,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,79700.9,E,Estimated value
2015,Portugal,,,,,,,,,,,,,
2015,India,IND,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,15415000.0,,
2015,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,290734.0,,
2015,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,122240.0,,
2015,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,72220.7766,E,Estimated value
2015,Canada,,,,,,,,,,,,,
2015,Slovenia,,,,,,,,,,,,,
2015,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,73835.0,,
2015,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,879935.0,,
2015,United States,USA,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,6393041.818112,,
2015,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,67544.075461366,,
2015,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2015.0,PKM,Passenger-kilometres,6.0,Millions,,,68789.0,E,Estimated value
2016,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,373919.0,,
2016,Croatia,HRV,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,29983.0,,
2016,Netherlands,,,,,,,,,,,,,
2016,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,7301.0,,
2016,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,101275.7072384,,
2016,France,FRA,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,865017.0,,
2016,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,250092.0,E,Estimated value
2016,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,806855.0,,
2016,United Kingdom,GBR,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,731444.369,,
2016,New Zealand,,,,,,,,,,,,,
2016,Slovak Republic,SVK,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,33665.0,E,Estimated value
2016,Sweden,SWE,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,104243.0,B,Break
2016,Lithuania,LTU,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,28215.0,,
2016,Czech Republic,CZE,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,82512.1,E,Estimated value
2016,Portugal,,,,,,,,,,,,,
2016,India,IND,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,17496000.0,E,Estimated value
2016,Türkiye,TUR,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,300852.0,,
2016,Belgium,BEL,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,119500.0,,
2016,Hungary,HUN,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,74976.9021,E,Estimated value
2016,Canada,,,,,,,,,,,,,
2016,Slovenia,,,,,,,,,,,,,
2016,Finland,FIN,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,65262.0,B,Break
2016,Japan,JPN,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,891479.0,,
2016,United States,USA,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,6512056.0,,
2016,Denmark,DNK,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,66544.317598197,,
2016,Norway,NOR,T-PASS-RD-TOT,Road passenger transport,2016.0,PKM,Passenger-kilometres,6.0,Millions,,,69251.0,E,Estimated value
2017,Korea,KOR,T-PASS-RD-TOT,Road passenger transport,2017.0,PKM,Passenger-kilometres,6.0,Millions,,,381854.0,,
2017,Croatia,HRV,T-PASS-RD-TOT,Road passenger transport,2017.0,PKM,Passenger-kilometres,6.0,Millions,,,30339.0,,
2017,Netherlands,,,,,,,,,,,,,
2017,Iceland,ISL,T-PASS-RD-TOT,Road passenger transport,2017.0,PKM,Passenger-kilometres,6.0,Millions,,,7984.0,,
2017,Switzerland,CHE,T-PASS-RD-TOT,Road passenger transport,2017.0,PKM,Passenger-kilometres,6.0,Millions,,,103104.041618,,
2017,France,FRA,T-PASS-RD-TOT,Road passenger transport,2017.0,PKM,Passenger-kilometres,6.0,Millions,,,873037.0,,
2017,Poland,POL,T-PASS-RD-TOT,Road passenger transport,2017.0,PKM,Passenger-kilometres,6.0,Millions,,,257610.0,E,Estimated value
2017,Italy,ITA,T-PASS-RD-TOT,Road passenger transport,2017.0,PKM,Passenger-kilometres,6.0,Millions,,,847598.0,,
